coin_id,timestamp,price,market_cap,total_volume
cardano,2026-06-21 02:00:00+00:00,0.1628594598250644,6060411106.073725,263581470.8671768
cardano,2026-06-21 03:00:00+00:00,0.1622357970930273,6037203043.418097,261406331.8258332
cardano,2026-06-21 04:00:00+00:00,0.1624891221985257,6046629909.28428,263591347.32287052
cardano,2026-06-21 05:00:00+00:00,0.1608320963395402,5984967799.329882,264462744.3390314
cardano,2026-06-21 06:00:00+00:00,0.1604408791109323,5970409619.905183,264418578.23126063
cardano,2026-06-21 07:00:00+00:00,0.1613007490529677,6002407548.377301,262543365.061944
cardano,2026-06-21 08:00:00+00:00,0.1614014088508983,6006153353.244696,263379969.42975152
cardano,2026-06-21 09:00:00+00:00,0.1608948440536136,5987302799.971906,260892011.4598572
cardano,2026-06-21 10:00:00+00:00,0.161789281633744,6020587077.410469,267364029.2367777
cardano,2026-06-21 11:00:00+00:00,0.1612480095984563,6000444980.306692,268105248.5165607
cardano,2026-06-21 12:00:00+00:00,0.1607928201191659,5983506232.14541,268682283.1048953
cardano,2026-06-21 13:00:00+00:00,0.1610235826099595,5992093486.232907,242568997.57026547
cardano,2026-06-21 14:00:00+00:00,0.1615581504224852,6011986102.304829,265150992.6949117
cardano,2026-06-21 15:00:00+00:00,0.1619555102099545,6026772861.831555,250992298.61131465
cardano,2026-06-21 16:00:00+00:00,0.1622289080218829,6036946683.711888,243979615.92259744
cardano,2026-06-21 17:00:00+00:00,0.1614191558827892,6006813765.045684,238875156.17595097
cardano,2026-06-21 18:00:00+00:00,0.1614915113316862,6009506293.723795,233588090.1239891
cardano,2026-06-21 19:00:00+00:00,0.1619285016671538,6025767805.859223,232071954.3912849
cardano,2026-06-21 20:00:00+00:00,0.1618750894950005,6023780204.269084,196365216.00093928
cardano,2026-06-21 21:00:00+00:00,0.1605201698515183,5973360228.272498,226361313.63744023
cardano,2026-06-21 22:00:00+00:00,0.1594818333704871,5934721109.929343,226257283.6192425
cardano,2026-06-21 23:00:00+00:00,0.158910140966815,5913446994.22127,248688550.44171137
cardano,2026-06-22 00:00:00+00:00,0.1565509525219143,5825655644.132337,257537445.0214352
cardano,2026-06-22 01:00:00+00:00,0.1593622040272544,5930269400.454692,280439129.1526615
cardano,2026-06-22 02:00:00+00:00,0.1610057092080623,5991428371.885377,296962275.15772265
cardano,2026-06-22 03:00:00+00:00,0.1596346919790318,5940409364.144839,298164093.98325354
cardano,2026-06-22 04:00:00+00:00,0.1580423147588507,5881152993.03437,299806105.1406866
cardano,2026-06-22 05:00:00+00:00,0.1591335711469207,5921761394.541642,288006740.3633499
cardano,2026-06-22 06:00:00+00:00,0.1604209575479484,5969668288.319732,293344477.42177653
cardano,2026-06-22 07:00:00+00:00,0.1603267208721687,5966161504.021734,298007991.98754793
cardano,2026-06-22 08:00:00+00:00,0.161575351846748,6012626210.670377,302679135.0889723
cardano,2026-06-22 09:00:00+00:00,0.1610899618269239,5994563624.253357,302721261.64910674
cardano,2026-06-22 10:00:00+00:00,0.1602000885592032,5961449196.387236,299249163.2044923
cardano,2026-06-22 11:00:00+00:00,0.1601263592184915,5958705541.730805,300898417.40753347
cardano,2026-06-22 12:00:00+00:00,0.1616286610029162,6014609978.775982,312032974.6014799
cardano,2026-06-22 13:00:00+00:00,0.1617419511435042,6018825790.537643,318885075.33826065
cardano,2026-06-22 14:00:00+00:00,0.1628812119473821,6061220557.387245,330620764.8674893
cardano,2026-06-22 15:00:00+00:00,0.1600391312801937,5955459570.225141,340457383.8591653
cardano,2026-06-22 16:00:00+00:00,0.1593578574044228,5930107651.660297,345785298.2064089
cardano,2026-06-22 17:00:00+00:00,0.159303972508491,5928102458.826514,352192777.62259424
